transaction_id,amount,timestamp,description
TXN-2A3222731F8B,13690.59,2024-03-18T09:01:42+00:00,Payment from ACC0035
TXN-83A172C5926C,39707.61,2024-01-29T07:34:41+00:00,Deposit ref ACC0067
TXN-9D05D35256C6,8383.73,2024-09-26T22:20:46+00:00,Deposit ref ACC0038
TXN-5B81E3028147,48755.19,2024-12-14T12:18:06+00:00,ACH credit ACC0043
TXN-EC439E178038,39170.41,2024-03-25T01:23:57+00:00,Payment from ACC0001
TXN-D1C38A4464AE,39591.25,2024-08-28T10:06:53+00:00,ACH credit ACC0012
TXN-E39CF711D51E,31327.77,2024-02-20T23:35:28+00:00,Deposit ref ACC0057
TXN-971551D8FDF8,49657.93,2024-01-26T04:21:06+00:00,ACH credit ACC0048
TXN-25A6D82EA53E,9029.0,2024-09-29T21:37:38+00:00,ACH credit ACC0004
TXN-6EB67F22D2E6,14944.76,2024-12-16T22:31:05+00:00,Wire transfer ACC0024
TXN-A55768FFD39D,33747.53,2024-03-09T23:41:18+00:00,Payment from ACC0014
TXN-058144C315D7,40208.29,2024-06-17T03:01:05+00:00,Deposit ref ACC0065
TXN-9153AC5CC94F,19637.8,2024-09-07T16:20:21+00:00,Settlement ACC0079
TXN-D90F238D85BA,35459.33,2024-09-03T14:26:24+00:00,ACH credit ACC0066
TXN-7ABFAB3007D1,20332.65,2024-01-03T03:55:57+00:00,ACH credit ACC0077
TXN-8778B25F2632,33034.04,2024-05-14T23:40:01+00:00,Settlement ACC0041
TXN-46816E187B5E,23792.13,2024-05-01T17:53:23+00:00,Payment from ACC0091
TXN-BDF133CA99B7,24431.71,2024-12-17T14:20:51+00:00,Payment from ACC0065
TXN-9A51DFAC61F6,41152.55,2024-08-05T20:02:44+00:00,Deposit ref ACC0050
TXN-D973B17EBD21,2633.63,2024-11-23T08:20:01+00:00,Wire transfer ACC0004
TXN-13BF0AB189A2,47164.83,2024-05-17T10:55:04+00:00,Deposit ref ACC0083
TXN-41761662B0FE,44472.25,2024-10-12T06:21:08+00:00,ACH credit ACC0006
TXN-EC64A6B59915,15424.59,2024-06-03T08:39:51+00:00,Settlement ACC0015
TXN-E4CDF51F39E9,14970.85,2024-08-07T00:28:17+00:00,Wire transfer ACC0010
TXN-37E4125010E1,49627.66,2024-08-17T14:20:52+00:00,Wire transfer ACC0025
TXN-0FE8FF81CC59,44118.15,2024-09-11T02:08:43+00:00,Settlement ACC0077
TXN-2EC73DDB275F,21674.55,2024-12-28T02:17:58+00:00,Deposit ref ACC0005
TXN-FE2F0A424B83,12901.74,2024-12-19T17:18:47+00:00,Payment from ACC0077
TXN-ADDFFCF5A3F7,8996.77,2024-08-15T08:46:05+00:00,Deposit ref ACC0015
TXN-850BB6342781,47830.16,2024-12-03T04:44:52+00:00,Wire transfer ACC0081
TXN-C863E17C5A2E,19198.47,2024-10-14T06:55:29+00:00,Wire transfer ACC0043
TXN-D4A5BC09F1D5,41799.57,2024-08-11T09:14:39+00:00,Deposit ref ACC0087
TXN-E54C36959703,42128.81,2024-03-30T21:06:56+00:00,Payment from ACC0018
TXN-53F408CE172A,26616.7,2024-03-07T00:38:23+00:00,Settlement ACC0027
TXN-1DFE4B6ED020,3752.51,2024-07-09T22:29:28+00:00,ACH credit ACC0022
TXN-498E215C664E,19739.45,2024-11-20T16:27:40+00:00,Deposit ref ACC0021
TXN-17B21BD1F3BF,39066.35,2024-10-24T21:50:41+00:00,ACH credit ACC0029
TXN-800B25377D6D,41260.12,2024-09-17T01:25:50+00:00,ACH credit ACC0031
TXN-16E8B094E2E8,43205.6,2024-10-14T20:58:22+00:00,Wire transfer ACC0073
TXN-DB446351A783,20654.49,2024-11-05T19:06:14+00:00,ACH credit ACC0031
TXN-788C4205ED9B,16122.01,2024-04-05T08:10:50+00:00,Payment from ACC0035
TXN-E77D159D2157,5054.64,2024-07-12T16:20:06+00:00,Wire transfer ACC0039
TXN-E48E574D4C71,44445.1,2024-07-10T13:28:29+00:00,ACH credit ACC0057
TXN-89126283C124,5091.81,2024-08-22T03:41:18+00:00,Wire transfer ACC0087
TXN-02D99D567F82,26377.71,2024-03-03T22:29:29+00:00,Wire transfer ACC0065
TXN-59614E4F648C,3080.27,2024-07-02T18:10:32+00:00,Deposit ref ACC0034
TXN-C7464610CB4B,18086.5,2024-11-30T16:56:59+00:00,ACH credit ACC0042
TXN-35E6CB94017D,13007.38,2024-04-24T16:19:17+00:00,Settlement ACC0097
TXN-C01E83B626B7,21536.05,2024-11-15T08:46:34+00:00,Wire transfer ACC0011
TXN-AC08198D5C47,35492.04,2024-04-30T16:24:04+00:00,Deposit ref ACC0031
TXN-C8159EB3C287,35039.27,2024-10-12T13:59:07+00:00,ACH credit ACC0051
TXN-B1E4A8DD4202,2669.13,2024-04-28T18:27:46+00:00,Payment from ACC0016
TXN-6C5D1F4A5DE0,4908.41,2024-10-03T08:58:10+00:00,Settlement ACC0059
TXN-FD285C0E43E5,29776.66,2024-10-20T07:26:25+00:00,Settlement ACC0072
TXN-E5CCBAB97ACE,30463.59,2024-08-23T21:07:54+00:00,Settlement ACC0088
TXN-DAFA3A783644,8828.3,2024-03-13T09:22:27+00:00,Wire transfer ACC0022
TXN-C1C269F6810F,42712.05,2024-02-18T13:27:23+00:00,Wire transfer ACC0024
TXN-3EC9CCB74FEA,38222.56,2024-04-18T15:11:08+00:00,Deposit ref ACC0058
TXN-80D6E70F7570,28522.59,2024-11-18T00:07:29+00:00,Settlement ACC0042
TXN-8F199C2A3711,607.73,2024-11-18T11:37:51+00:00,Wire transfer ACC0016
TXN-05019881E95E,49493.45,2024-01-29T04:35:19+00:00,Deposit ref ACC0066
TXN-49C74FAC5033,36061.77,2024-04-20T15:39:15+00:00,Payment from ACC0077
TXN-BFBE8A727D52,14025.09,2024-10-06T07:11:48+00:00,ACH credit ACC0099
TXN-167CD32071FC,29725.75,2024-03-29T11:38:36+00:00,ACH credit ACC0037
TXN-31DE2D78DFEA,35174.8,2024-04-24T16:52:21+00:00,Wire transfer ACC0046
TXN-9BE121356E2E,32734.55,2024-10-31T13:51:37+00:00,Wire transfer ACC0074
TXN-5229A221A504,3707.52,2024-08-20T05:08:50+00:00,Settlement ACC0049
TXN-31EC2C8E0D7B,25525.5,2024-06-03T02:18:20+00:00,ACH credit ACC0065
TXN-44B656BA342C,36112.41,2024-07-27T01:26:27+00:00,ACH credit ACC0068
TXN-291EB31ED0F1,3506.06,2024-02-04T20:12:19+00:00,Settlement ACC0073
TXN-EE78CECA7B34,45123.12,2024-03-04T22:31:45+00:00,Settlement ACC0052
TXN-6CF8A2C2ABC1,43023.42,2024-12-09T21:08:02+00:00,Payment from ACC0097
TXN-064EBB652506,14814.26,2024-11-14T03:12:42+00:00,Payment from ACC0087
TXN-ABF51A5E94B2,47631.29,2024-07-21T04:17:38+00:00,Wire transfer ACC0036
TXN-520D71E8B5A4,33767.8,2024-04-03T21:42:39+00:00,Deposit ref ACC0099
TXN-D1C0FBBE7919,8300.52,2024-07-18T16:06:04+00:00,Wire transfer ACC0088
TXN-2E2D9F51124D,43348.57,2024-05-28T02:08:47+00:00,Wire transfer ACC0074
TXN-9578DA966891,17162.85,2024-12-22T13:01:10+00:00,Payment from ACC0025
TXN-F72A577B713F,32773.94,2024-10-25T21:56:58+00:00,ACH credit ACC0077
TXN-B3674523E7A2,3482.01,2024-01-28T23:32:32+00:00,Settlement ACC0025
TXN-1E85332D3077,2150.3,2024-02-15T21:35:01+00:00,Wire transfer ACC0093
TXN-1407D671999E,31323.84,2024-05-07T23:18:11+00:00,Deposit ref ACC0052
TXN-25FD9F44B5CD,38062.05,2024-03-06T11:31:10+00:00,Deposit ref ACC0027
TXN-DEEE773D82D9,49623.7,2024-02-18T08:12:52+00:00,Settlement ACC0005
TXN-B8F993B83B44,10253.8,2024-12-15T04:20:57+00:00,Wire transfer ACC0002
TXN-7C0C6B66E00B,9311.04,2024-07-20T09:26:08+00:00,Deposit ref ACC0053
TXN-A5C29954FFFB,6860.45,2024-05-09T08:09:51+00:00,Settlement ACC0005
TXN-E47115BDACF4,4545.82,2024-04-11T04:05:16+00:00,Settlement ACC0064
TXN-E811EE189E7B,45703.12,2024-04-06T23:58:50+00:00,Deposit ref ACC0044
TXN-76BDA3BEB352,31448.23,2024-09-08T00:12:59+00:00,ACH credit ACC0004
TXN-38EDEB9CD0F5,15915.63,2024-07-02T16:27:29+00:00,Settlement ACC0006
TXN-065D69E52580,42601.42,2024-09-14T14:55:01+00:00,Wire transfer ACC0002
TXN-529CEF3DE60E,9359.62,2024-01-12T02:26:35+00:00,Settlement ACC0059
TXN-24B299B185B3,37682.16,2024-01-13T13:07:02+00:00,ACH credit ACC0027
TXN-B4B829570DD5,4646.36,2024-02-07T13:27:43+00:00,ACH credit ACC0014
TXN-43A8F260239B,24444.79,2024-02-17T12:10:43+00:00,Deposit ref ACC0095
TXN-19B556EC11F8,32303.94,2024-09-21T20:51:58+00:00,ACH credit ACC0045
TXN-826397CD5579,27414.79,2024-10-23T16:46:40+00:00,Settlement ACC0060
TXN-ACA648519A45,27035.66,2024-03-07T09:16:43+00:00,FX transfer EUR ACC0049
TXN-29BAFE524F4A,36706.49,2024-08-17T00:20:08+00:00,Deposit ref ACC0028
TXN-1633079A3749,18046.28,2024-03-25T20:03:27+00:00,Deposit ref ACC0043
TXN-50608831E218,28531.28,2024-12-01T10:40:18+00:00,ACH credit ACC0088
TXN-3AF0DCE1DFD2,25626.92,2024-02-10T02:45:35+00:00,Payment from ACC0072
TXN-6693DD823F38,27555.69,2024-02-26T13:58:56+00:00,ACH credit ACC0093
TXN-296BF9C419EE,24891.98,2024-08-24T12:18:29+00:00,Wire transfer ACC0014
TXN-5F98011BE216,32738.73,2024-06-29T14:00:14+00:00,Settlement ACC0078
TXN-70926D8A64E3,37324.69,2024-05-28T09:10:59+00:00,Wire transfer ACC0037
TXN-4156AFDC5CF7,43828.44,2024-04-09T08:07:40+00:00,Deposit ref ACC0049
TXN-E90D04AD7976,32073.59,2024-05-23T12:11:11+00:00,ACH credit ACC0099
TXN-3ED6F522C7F3,19528.78,2024-07-01T13:58:35+00:00,Payment from ACC0003
TXN-8A50146CCC88,5306.17,2024-02-08T07:04:47+00:00,ACH credit ACC0056
TXN-146517F4F512,921.34,2024-04-29T22:50:25+00:00,Wire transfer ACC0047
TXN-D4A6D62B1589,17618.37,2024-07-05T13:22:19+00:00,Deposit ref ACC0098
TXN-FBF5EC7B03E3,30852.54,2024-12-06T07:39:35+00:00,Wire transfer ACC0028
TXN-994A7C46808E,25079.95,2024-11-03T07:51:20+00:00,Settlement ACC0014
TXN-731FF9948884,3147.66,2024-09-11T17:36:37+00:00,Wire transfer ACC0066
TXN-B3991668BD52,10001.56,2024-06-21T23:49:27+00:00,Settlement ACC0066
TXN-E3B4AA4BCBD1,46126.72,2024-02-28T14:58:31+00:00,Deposit ref ACC0085
TXN-349D705C9708,34909.66,2024-03-12T21:29:50+00:00,Settlement ACC0047
TXN-3C57DBD9524A,1833.93,2024-10-16T14:29:52+00:00,Wire transfer ACC0013
TXN-A381ECDD3E50,12120.03,2024-07-28T10:44:59+00:00,Payment from ACC0044
TXN-51E511F985E7,47483.76,2024-08-15T06:40:24+00:00,Settlement ACC0005
TXN-D4295AAD15D9,543.49,2024-03-12T18:43:45+00:00,Wire transfer ACC0002
TXN-AF1113C1F5FB,24113.85,2024-05-30T08:15:52+00:00,Settlement ACC0071
TXN-7738873BBE16,35659.56,2024-05-22T12:04:09+00:00,Deposit ref ACC0057
TXN-21EF7C2F172E,42383.0,2024-06-16T16:33:19+00:00,Settlement ACC0081
TXN-15C641D0953E,32791.47,2024-11-01T13:44:04+00:00,ACH credit ACC0044
TXN-9F1C763BE156,18763.59,2024-08-23T08:33:56+00:00,Settlement ACC0037
TXN-DFDFAF8BD362,14226.18,2024-09-13T16:15:49+00:00,Deposit ref ACC0087
TXN-9986569788E8,4190.05,2024-10-04T15:32:49+00:00,Settlement ACC0050
TXN-ADBA1414879F,6297.08,2024-01-24T13:52:28+00:00,ACH credit ACC0024
TXN-02A4FEBB0DF3,28604.88,2024-11-25T02:38:09+00:00,Settlement ACC0056
TXN-EF46F4F7441D,15939.47,2024-11-18T10:09:31+00:00,Payment from ACC0053
TXN-536FEA9B5790,1094.85,2024-11-15T05:02:07+00:00,ACH credit ACC0041
TXN-FAB19BFB98EF,24919.37,2024-10-13T20:30:56+00:00,ACH credit ACC0010
TXN-B4B89DFE498A,31031.88,2024-10-30T06:44:51+00:00,Settlement ACC0026
TXN-6C0C9361AA6D,27305.84,2024-05-09T14:50:54+00:00,Wire transfer ACC0005
TXN-E174E899D5F4,20499.93,2024-12-27T03:02:49+00:00,Deposit ref ACC0056
TXN-E81FA08DACB6,5194.62,2024-12-19T21:14:56+00:00,Deposit ref ACC0021
TXN-657B7A9B6D72,2966.72,2024-05-24T21:58:55+00:00,Payment from ACC0072
TXN-8E63449BCC44,47553.59,2024-10-18T19:55:33+00:00,Wire transfer ACC0036
TXN-1E258736BC9C,28846.4,2024-03-23T16:51:50+00:00,Settlement ACC0024
TXN-C5A91B7E7346,38711.01,2024-05-30T13:00:47+00:00,Wire transfer ACC0092
TXN-0C814F1F6ECD,13344.12,2024-08-02T14:45:09+00:00,ACH credit ACC0097
TXN-C9B43683F8E8,7305.28,2024-03-05T22:29:09+00:00,Settlement ACC0064
TXN-27338472E6B7,25629.88,2024-11-12T18:10:11+00:00,ACH credit ACC0054
TXN-EDC91F8A2992,18541.54,2024-06-09T18:06:31+00:00,Payment from ACC0027
TXN-8DA1C1D13298,48858.61,2024-09-18T22:48:22+00:00,Payment from ACC0002
TXN-B3CBF43F0912,5236.42,2024-06-10T13:10:19+00:00,Payment from ACC0062
TXN-BC2D71E92A1C,33940.72,2024-08-03T20:54:13+00:00,Settlement ACC0081
TXN-E74D9DB64B9C,18971.73,2024-04-21T11:44:50+00:00,Wire transfer ACC0007
TXN-8CC5DFA6FA8F,45744.46,2024-03-18T09:12:54+00:00,Wire transfer ACC0097
TXN-CE73F35DF56F,15020.2,2024-11-10T15:28:48+00:00,Payment from ACC0009
TXN-8F9BC2134CD6,40434.61,2024-07-02T04:25:01+00:00,Deposit ref ACC0008
TXN-549FC7FCCCBE,8471.09,2024-12-01T20:46:42+00:00,Settlement ACC0072
TXN-CE5476805673,3321.71,2024-09-16T06:21:23+00:00,Payment from ACC0006
TXN-AD0754D95A9F,28647.27,2024-09-11T21:20:40+00:00,ACH credit ACC0022
TXN-A0698041AF34,45121.74,2024-10-13T21:56:22+00:00,Settlement ACC0022
TXN-B7E7CD7083D3,4862.26,2024-01-26T09:11:25+00:00,Payment from ACC0087
TXN-0EAD8B32B0C4,31782.9,2024-11-17T20:06:43+00:00,Settlement ACC0047
TXN-09C777908742,15813.78,2024-06-19T18:53:11+00:00,Payment from ACC0081
TXN-036626009135,18532.79,2024-06-21T04:37:47+00:00,Settlement ACC0089
TXN-BE2142D9EB42,2459.41,2024-04-30T10:35:14+00:00,Wire transfer ACC0085
TXN-578C1ABCB3C5,34936.25,2024-12-25T04:18:18+00:00,Wire transfer ACC0035
TXN-60FB0041E966,49811.42,2024-06-05T03:09:59+00:00,Wire transfer ACC0039
TXN-60E19D793707,817.11,2024-05-27T14:07:41+00:00,Settlement ACC0059
TXN-E4518DFC7CDC,14399.28,2024-07-07T23:46:25+00:00,Settlement ACC0016
TXN-A0433C91795B,10130.34,2024-04-26T15:24:02+00:00,Wire transfer ACC0030
TXN-1D5D4A77EC41,20683.87,2024-04-16T20:37:13+00:00,Payment from ACC0029
TXN-811B33CBE6DA,26955.47,2024-02-08T01:29:23+00:00,Settlement ACC0097
TXN-2063098887C8,15670.84,2024-11-25T05:03:48+00:00,Payment from ACC0049
TXN-CF254125AB80,5876.17,2024-07-19T04:12:14+00:00,ACH credit ACC0007
TXN-A69FE7D01052,24765.19,2024-12-21T16:16:55+00:00,Payment from ACC0014
TXN-913F1740C30E,10892.87,2024-01-23T17:06:13+00:00,Deposit ref ACC0038
TXN-4089A1FAB513,47357.77,2024-01-30T03:26:37+00:00,ACH credit ACC0007
TXN-71801D45590E,3008.45,2024-08-06T02:21:53+00:00,Deposit ref ACC0072
TXN-6285288D82D5,14474.56,2024-12-01T21:23:23+00:00,Wire transfer ACC0074
TXN-4D7B1643CDDA,122.5,2024-01-19T13:11:25+00:00,Payment from ACC0051
TXN-F6A1246CAD62,32094.52,2024-06-02T18:53:45+00:00,Wire transfer ACC0054
TXN-E3513564CE41,10768.31,2024-12-29T07:17:21+00:00,Settlement ACC0061
TXN-7F83B790081F,10085.43,2024-09-03T15:06:34+00:00,Wire transfer ACC0085
TXN-C3E52014E654,9317.75,2024-05-28T14:59:19+00:00,Wire transfer ACC0082
TXN-5CC5D3C23744,31143.66,2024-09-29T03:14:34+00:00,Wire transfer ACC0035
TXN-42C956977242,6644.27,2024-04-24T20:57:59+00:00,Wire transfer ACC0028
TXN-8E97901F62C9,23748.11,2024-08-06T00:01:06+00:00,Payment from ACC0068
TXN-B789E92E6077,33250.43,2024-07-23T13:17:06+00:00,Wire transfer ACC0081
TXN-A188EB733017,47519.4,2024-07-25T00:36:05+00:00,ACH credit ACC0083
TXN-07E5087D68E4,6950.61,2024-04-26T22:44:48+00:00,ACH credit ACC0022
TXN-E41F5D2B4B99,8828.16,2024-11-09T06:04:28+00:00,Wire transfer ACC0046
TXN-2E05B4C719BB,27263.99,2024-05-01T06:21:47+00:00,Deposit ref ACC0086
TXN-D8922EAD0ECE,34233.87,2024-11-23T07:56:57+00:00,Payment from ACC0029
TXN-57ACC19C81C0,48666.25,2024-12-24T05:09:56+00:00,Payment from ACC0097
TXN-9256525AC3C5,40816.1,2024-12-22T05:28:40+00:00,Payment from ACC0069
TXN-9FACDE0AA195,20037.21,2024-08-17T08:23:32+00:00,Payment from ACC0051
TXN-07DDB2381BDA,11169.63,2024-08-16T17:24:47+00:00,Wire transfer ACC0046
TXN-96C680DB932A,4893.31,2024-03-31T03:44:20+00:00,Payment from ACC0007
TXN-7DAF72AFAE46,24174.96,2024-05-07T10:36:48+00:00,Deposit ref ACC0056
TXN-BE8BA12A0184,6939.41,2024-06-28T13:17:20+00:00,Deposit ref ACC0037
TXN-08BC718DEAD9,4594.28,2024-02-05T13:38:33+00:00,Payment from ACC0024
TXN-C96F714BE62D,7922.44,2024-08-02T12:00:24+00:00,Settlement ACC0053
TXN-0F4EA3164B6A,13144.45,2024-08-15T00:44:10+00:00,Settlement ACC0069
TXN-C390286BC91B,9953.57,2024-05-25T05:07:46+00:00,Wire transfer ACC0078
TXN-F3FE2048AF38,2308.62,2024-05-21T08:30:24+00:00,Settlement ACC0032
TXN-0BCFF5BDF1B0,29671.93,2024-09-27T15:14:21+00:00,Deposit ref ACC0063
TXN-B7836E806651,48588.79,2024-02-13T08:51:35+00:00,Wire transfer ACC0069
TXN-501C0B4B7274,33388.31,2024-05-31T22:08:52+00:00,Settlement ACC0048
TXN-4A0979AFDAA5,48989.51,2024-07-29T09:44:55+00:00,Wire transfer ACC0015
TXN-9EB7558BA646,950.13,2024-07-07T01:34:57+00:00,Settlement ACC0010
TXN-99FD8822FC13,24825.28,2024-10-18T22:36:04+00:00,Deposit ref ACC0014
TXN-AC4A65845B16,36734.72,2024-01-08T11:04:13+00:00,ACH credit ACC0002
TXN-B1BF86304493,10713.98,2024-03-07T23:03:07+00:00,Settlement ACC0062
TXN-699417466DE7,41530.15,2024-07-31T18:32:12+00:00,Settlement ACC0055
TXN-1437FDA2D99F,2523.73,2024-05-27T05:30:14+00:00,ACH credit ACC0024
TXN-5FAC3C4D35B4,14695.38,2024-02-09T20:16:54+00:00,Payment from ACC0070
TXN-C5A36EB4E10F,13905.9,2024-09-03T21:00:30+00:00,ACH credit ACC0049
TXN-ACEED9159338,38945.7,2024-06-29T13:31:14+00:00,Deposit ref ACC0097
TXN-CBE1255C186D,27618.34,2024-05-11T16:45:09+00:00,Deposit ref ACC0069
TXN-D19305CF7045,27606.51,2024-11-18T02:36:42+00:00,Deposit ref ACC0011
TXN-007C6A16ED57,30153.21,2024-10-22T16:25:35+00:00,ACH credit ACC0049
TXN-F4D75E65E05F,47881.31,2024-02-11T07:09:02+00:00,Deposit ref ACC0002
TXN-A936E8CCC651,30314.38,2024-07-17T14:48:30+00:00,Payment from ACC0056
TXN-6630E2E8BC74,47134.26,2024-10-02T18:49:55+00:00,Settlement ACC0074
TXN-A224BA51E5A4,33284.77,2024-02-10T09:01:41+00:00,Settlement ACC0056
TXN-BEF15D3D7CAB,30579.13,2024-10-15T08:18:07+00:00,Deposit ref ACC0051
TXN-9F91FF91A1F1,27959.1,2024-07-06T20:58:17+00:00,ACH credit ACC0048
TXN-21DBD8F3C057,31227.71,2024-12-16T07:15:27+00:00,Deposit ref ACC0085
TXN-EDBA7BD0494E,1690.13,2024-08-20T19:53:02+00:00,Deposit ref ACC0025
TXN-40BC8D8CD696,31234.72,2024-12-11T17:47:50+00:00,Wire transfer ACC0061
TXN-3D3A9A62346E,32507.82,2024-03-10T01:20:04+00:00,Deposit ref ACC0091
TXN-378383267659,27911.5,2024-10-16T18:14:02+00:00,Payment from ACC0096
TXN-7A731177531F,27652.03,2024-04-06T14:05:12+00:00,Payment from ACC0028
TXN-8E200636E9D4,15026.66,2024-02-19T15:05:12+00:00,ACH credit ACC0062
TXN-8FDF7FEA5DA4,46717.03,2024-06-02T10:15:45+00:00,Settlement ACC0027
TXN-F949083259D4,30625.51,2024-02-01T07:11:08+00:00,Deposit ref ACC0095
TXN-38513E95BF46,28169.27,2024-12-11T20:35:36+00:00,Payment from ACC0063
TXN-5C78920C8358,48327.96,2024-10-31T08:50:39+00:00,ACH credit ACC0085
TXN-B03F293A8233,3128.75,2024-05-30T21:55:31+00:00,ACH credit ACC0100
TXN-7A8657A5BADA,17703.62,2024-12-18T18:00:32+00:00,Wire transfer ACC0023
TXN-97D020E29E43,8440.29,2024-05-01T15:22:24+00:00,Wire transfer ACC0055
TXN-7EAFB2B988A4,47212.92,2024-06-14T13:34:58+00:00,Settlement ACC0038
TXN-00A99F8CEECE,37453.09,2024-04-11T19:31:17+00:00,Deposit ref ACC0087
TXN-D03F4F0BE97F,20043.5,2024-01-12T02:09:12+00:00,Wire transfer ACC0074
TXN-B56E6509F7F6,22081.57,2024-10-02T08:37:50+00:00,Deposit ref ACC0006
TXN-956FD4978714,34254.34,2024-11-07T18:45:58+00:00,Deposit ref ACC0067
TXN-9DEADE80C962,7663.34,2024-04-23T07:49:31+00:00,Deposit ref ACC0049
TXN-F7664817C3E8,24647.06,2024-05-11T17:21:22+00:00,Settlement ACC0065
TXN-5E2D58DD252C,6984.67,2024-11-13T00:04:40+00:00,Wire transfer ACC0074
TXN-47E9A5403E9D,24744.49,2024-12-30T15:46:59+00:00,ACH credit ACC0015
TXN-E237A2445402,24999.38,2024-02-04T04:25:01+00:00,ACH credit ACC0092
TXN-DC9ED53FC11A,5845.36,2024-02-05T20:21:08+00:00,Settlement ACC0002
TXN-3DE374E31CC9,1483.87,2024-05-03T18:22:56+00:00,Settlement ACC0094
TXN-CE6805AA9357,48241.93,2024-02-08T21:58:08+00:00,Payment from ACC0098
TXN-A55C4309B8BA,31848.59,2024-10-01T03:01:48+00:00,Deposit ref ACC0045
TXN-C881F17B4DE7,43566.56,2024-12-01T00:41:25+00:00,Wire transfer ACC0073
TXN-AFCD9DB89E30,30258.02,2024-04-24T19:22:26+00:00,Payment from ACC0077
TXN-620FD15D4B44,26499.13,2024-05-13T04:31:42+00:00,Payment from ACC0051
TXN-0D048EBFA300,28214.81,2024-01-05T06:42:37+00:00,Deposit ref ACC0016
TXN-C22DDAFEC559,37724.75,2024-10-22T02:34:06+00:00,Deposit ref ACC0060
TXN-E46B67BC525D,4967.93,2024-09-29T13:03:29+00:00,Payment from ACC0056
TXN-AA63E9815BB4,14752.89,2024-05-28T03:25:22+00:00,Settlement ACC0007
TXN-EDC445BBBCB3,18568.95,2024-08-22T18:30:50+00:00,ACH credit ACC0092
TXN-CF7F64EF1E0C,24970.08,2024-09-11T05:23:18+00:00,ACH credit ACC0032
TXN-FB37A67A1D55,22310.71,2024-12-04T01:28:07+00:00,Settlement ACC0077
TXN-B5684E023D59,23420.65,2024-03-05T07:32:25+00:00,Settlement ACC0029
TXN-6238C261486A,15875.95,2024-04-09T21:04:14+00:00,Payment from ACC0068
TXN-0A13C1CAF4EC,49880.29,2024-08-22T07:18:47+00:00,Deposit ref ACC0012
TXN-174ED6448EDD,43967.52,2024-12-01T13:18:53+00:00,Payment from ACC0096
TXN-67336F40F861,7878.13,2024-10-28T09:32:41+00:00,Deposit ref ACC0034
TXN-22086063B1D6,22674.06,2024-08-24T10:43:45+00:00,Payment from ACC0015
TXN-BF2D721F3325,17745.17,2024-07-18T01:25:10+00:00,Deposit ref ACC0038
TXN-B1FC583A14FB,24997.92,2024-06-17T12:19:51+00:00,ACH credit ACC0011
TXN-3DC2B3DFCC76,41848.62,2024-09-22T08:37:00+00:00,Settlement ACC0077
TXN-26F71604B2AF,31820.81,2024-12-09T01:21:18+00:00,Wire transfer ACC0045
TXN-9C9F0A383590,18101.45,2024-10-22T14:13:45+00:00,Deposit ref ACC0080
TXN-7416CAA8910B,42851.58,2024-10-22T23:59:51+00:00,Payment from ACC0016
TXN-070FB1E5C4A3,44082.74,2024-04-04T16:58:19+00:00,Settlement ACC0036
TXN-48EE937F217F,25773.31,2024-09-17T19:23:42+00:00,Deposit ref ACC0080
TXN-B62C30A8422B,48258.35,2024-11-04T05:18:20+00:00,Wire transfer ACC0056
TXN-C9D43E16D9CD,44738.24,2024-02-06T05:04:25+00:00,Wire transfer ACC0082
TXN-EC8805EBA657,7098.37,2024-02-15T09:02:48+00:00,ACH credit ACC0056
TXN-E391ED529926,11394.69,2024-07-07T22:49:57+00:00,Deposit ref ACC0036
TXN-3B34114C2075,5983.81,2024-02-04T14:31:32+00:00,Payment from ACC0094
TXN-B88EDBCD4E6F,20967.05,2024-08-14T16:13:12+00:00,Deposit ref ACC0011
TXN-D8793BFE1930,821.95,2024-11-02T05:32:21+00:00,Payment from ACC0096
TXN-1962831AE28E,28850.92,2024-06-01T05:49:05+00:00,ACH credit ACC0081
TXN-EE23382A67AC,40585.0,2024-11-17T16:23:15+00:00,Payment from ACC0038
TXN-92825C12C0F7,28476.3,2024-11-28T18:16:39+00:00,Wire transfer ACC0040
TXN-A870AC8A17BB,6318.04,2024-06-13T10:08:24+00:00,Payment from ACC0025
TXN-49D5F065C5F6,45732.63,2024-09-10T17:28:34+00:00,Settlement ACC0010
TXN-FBC577C39D88,45234.76,2024-10-27T19:35:13+00:00,Deposit ref ACC0039
TXN-99CCF8BFFEC4,43794.44,2024-07-19T12:19:22+00:00,Wire transfer ACC0082
TXN-F4FA2659E8D7,12108.81,2024-08-24T17:57:03+00:00,Wire transfer ACC0029
TXN-1AC789206ADE,43377.96,2024-11-27T17:36:36+00:00,Wire transfer ACC0057
TXN-D61574143830,23800.79,2024-11-27T19:07:58+00:00,Wire transfer ACC0061
TXN-9185F3419052,15253.91,2024-08-02T18:00:48+00:00,Wire transfer ACC0030
TXN-3EE4EDADC746,29841.05,2024-11-04T17:57:59+00:00,Wire transfer ACC0072
TXN-57599754ADA3,25379.89,2024-02-18T02:01:15+00:00,Payment from ACC0081
TXN-2D781839DBCE,32800.11,2024-08-06T16:55:03+00:00,ACH credit ACC0046
TXN-B5A56E31AB05,19823.55,2024-11-15T19:02:54+00:00,Settlement ACC0089
TXN-33BC609C6739,3049.56,2024-10-26T17:41:05+00:00,ACH credit ACC0053
TXN-0C92D75FD1B8,27732.03,2024-03-10T07:36:27+00:00,Settlement ACC0010
